time,power_5m,power_10m,power_15m
416.19998,0.0014229788,0.0031650665,0.0017905807
416.4,0.001332475,0.0031156626,0.0011948405
416.6,0.0015603041,0.002736671,0.0006731396
416.8,0.002060268,0.002084228,0.0003572706
417,0.002676301,0.0013043622,0.00032545952
417.19998,0.0032222508,0.0006027701,0.00057032716
417.39996,0.0035631978,0.00016521545,0.0010190982
417.59998,0.0036366503,0.0001011072,0.0015685384
417.8,0.003435861,0.00043454525,0.0020979792
418,0.0030039577,0.0011039434,0.0024779597
418.2,0.002437365,0.001955271,0.002602912
418.4,0.0018715162,0.0027661356,0.0024384444
418.6,0.0014472178,0.003318802,0.0020407715
418.8,0.0012756318,0.0034780088,0.0015244776
418.99997,0.0014114177,0.0032222369,0.001007735
419.19998,0.00183095,0.0026266307,0.00058577914
419.4,0.0024205865,0.0018306827,0.00034116188
419.59998,0.0029987716,0.0010151501,0.0003448543
419.8,0.0033894968,0.00038245437,0.0006181517
420,0.0035084796,0.00011357539,0.0010990464
420.2,0.0033786956,0.00029652,0.0016681161
420.40002,0.0030601372,0.00087688566,0.002199983
420.59998,0.0025975711,0.0016850077,0.002575056
420.8,0.002056838,0.0025121272,0.0026787755
421,0.0015712964,0.003162677,0.0024530217
421.19998,0.0013013266,0.0034747124,0.0019594657
421.4,0.0013331113,0.003357355,0.0013551414
421.6,0.0016248054,0.0028431085,0.0007996168
421.8,0.0020566056,0.0020863235,0.0004068093
422,0.0025161004,0.0012884908,0.00025768892
422.19998,0.0029243887,0.0006233606,0.00039497734
422.39996,0.0032135656,0.0002189789,0.0007825419
422.59998,0.0033215482,0.00016458865,0.0013011508
422.8,0.003217152,0.00049250264,0.0018064354
423,0.0029194378,0.001142862,0.0021813759
423.2,0.0024922094,0.001959149,0.0023461406
423.4,0.0020265544,0.0027362583,0.0022649812
423.6,0.001627506,0.003291649,0.0019655908
423.8,0.0014010973,0.003512388,0.0015319699
423.99997,0.0014248075,0.0033588223,0.00106428
424.19998,0.0017033345,0.0028516778,0.0006541289
424.4,0.0021504106,0.00208031,0.00038760758
424.59998,0.0026350361,0.0012226754,0.00033444658
424.8,0.0030530295,0.0005189082,0.00051252183
425,0.0033376478,0.00017921318,0.0008731227
425.2,0.0034212193,0.0002961063,0.001327146
425.40002,0.0032472294,0.00083127397,0.0017754792
425.59998,0.0028419406,0.0016535348,0.0021214867
425.8,0.0023423897,0.0025696629,0.002284705
426,0.001915666,0.0033507356,0.0022227985
426.19998,0.0016514764,0.003788153,0.0019422442
426.4,0.0015618765,0.003763608,0.0014960268
426.6,0.0016582172,0.0032852683,0.0009851529
426.8,0.0019628447,0.002478778,0.0005486667
427,0.0024435942,0.0015533548,0.0003150006
427.19998,0.0029775202,0.0007465397,0.00034278553
427.39996,0.0033924906,0.0002527489,0.00061204756
427.59998,0.0035437169,0.00017586074,0.0010586032
427.8,0.0033735295,0.00053008803,0.0015905801
428,0.0029379814,0.0012516706,0.0020823537
428.2,0.0023906736,0.002185352,0.0024004274
428.4,0.001915565,0.0030864612,0.0024654542
428.6,0.0016396162,0.0036969914,0.0022785102
428.8,0.0015932631,0.003856021,0.0018875476
428.99997,0.0017415625,0.0035437872,0.0013631653
429.19998,0.0020308683,0.0028491255,0.00082146464
429.4,0.0024038586,0.0019376263,0.00042325095
429.59998,0.0027952977,0.001040802,0.00029221972
429.8,0.0031326583,0.00040349708,0.00043709262
430,0.0033437614,0.00018251668,0.00078177475
430.2,0.003371673,0.0003944879,0.0012486685
430.40002,0.0032012777,0.00096004934,0.0017774861
430.59998,0.0028775204,0.0017596307,0.0022784255
430.8,0.002485807,0.0026285069,0.0026126355
431,0.0021063052,0.0033444362,0.0026523971
431.19998,0.0017974419,0.0036942253,0.00236385
431.4,0.0016234554,0.0035854888,0.0018282471
431.6,0.0016646395,0.0030819215,0.0012011505
431.8,0.001968711,0.0023340085,0.0006576993
432,0.0024905638,0.0015053133,0.00034265366
432.19998,0.0030864775,0.000762112,0.0003296793
432.39996,0.003569079,0.0002813394,0.0006115978
432.59998,0.0037862428,0.0002092926,0.001123182
432.8,0.0036812844,0.00058700726,0.0017615729
433,0.003303693,0.0013186698,0.0023877672
433.2,0.0027707082,0.002214561,0.0028406691
433.4,0.0022206367,0.0030611602,0.0029884628
433.6,0.0017899367,0.003665796,0.0027859171
433.8,0.0015948785,0.003878552,0.0022921755
433.99997,0.0016942178,0.0036269182,0.0016453078
434.19998,0.002056844,0.0029626957,0.0010158453
434.4,0.0025743493,0.0020670674,0.0005563112
434.59998,0.0031106416,0.0011797969,0.00036483226
434.8,0.0035382833,0.0005073051,0.00047858927
435,0.0037497426,0.00018506864,0.0008839718
435.2,0.0036793847,0.00028373674,0.001510724
435.40002,0.0033390387,0.00079566264,0.0022134308
435.59998,0.0028201581,0.0016055765,0.0027890413
435.8,0.0022509317,0.0025150767,0.0030549932
436,0.0017617145,0.0033228593,0.0029370042
436.19998,0.0014787707,0.0038709054,0.002495829
436.4,0.0014986742,0.0040280996,0.001883097
436.6,0.0018300612,0.0037026044,0.0012680257
436.8,0.002364286,0.002931043,0.0007823267
437,0.0029294658,0.0019310975,0.00050759176
437.19998,0.0033832788,0.0010037624,0.00049187016
437.39996,0.003649102,0.00037885527,0.00074957695
437.59998,0.0036922693,0.00016634628,0.0012252184
437.8,0.0035076127,0.00039837658,0.0017749893
438,0.0031306867,0.0010421294,0.0022273855
438.2,0.0026381686,0.0019673856,0.0024771544
438.4,0.0021324803,0.002954263,0.0025076289
438.6,0.0017255968,0.0037643863,0.0023388239
438.8,0.0015159254,0.004204587,0.0019939803
438.99997,0.00155818,0.0041551716,0.0015250109
439.19998,0.0018517688,0.0036060896,0.0010386957
439.4,0.0023491688,0.0026940268,0.0006658795
439.59998,0.0029515182,0.0016709437,0.00050450314
439.8,0.0034993612,0.00080570695,0.0005950245
440,0.0038144062,0.00030604014,0.0009209877
440.2,0.0037894275,0.0002969483,0.0014014855
440.40002,0.003443622,0.0008067842,0.0018958672
440.59998,0.002894792,0.0017393767,0.0022575452
440.8,0.0022959134,0.0028752983,0.0024027205
441,0.001797864,0.0039255153,0.0023247148
441.19998,0.0015255876,0.0046055964,0.002056747
441.4,0.0015365033,0.00471004,0.0016470272
441.6,0.0017955062,0.0041894894,0.0011731802
441.8,0.002209723,0.0031948243,0.0007541521
442,0.0026812935,0.0020273419,0.0005149101
442.19998,0.003114155,0.0010138529,0.0005213616
442.39996,0.003401867,0.00040118568,0.0007467929
442.59998,0.0034562012,0.0003182861,0.0010987341
442.8,0.0032581934,0.00077241764,0.0014743593
443,0.0028708505,0.0016476874,0.0017954698
443.2,0.0024018465,0.0027204962,0.0020075021
443.4,0.0019585323,0.0037121286,0.0020654527
443.6,0.0016256496,0.0043698894,0.0019377874
443.8,0.0014602806,0.0045440868,0.0016327243
443.99997,0.0014905662,0.004220294,0.0012184489
444.19998,0.0017134969,0.0034920261,0.0008086695
444.4,0.00209177,0.0025144904,0.000519247
444.59998,0.0025548772,0.0014916804,0.00042484474
444.8,0.0030073812,0.00067689404,0.0005376794
445,0.0033421968,0.00031380804,0.0008126476
